1	11.40	11.40	11.20	11.20	NaN	NaN	32.30	NaN
2	11.60	11.20	11.20	10.90	10.50	NaN	31.53	NaN
3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	11.30	11.30	11.30	11.00	10.30	10.30	32.46	NaN
5	11.00	11.00	10.90	10.90	9.90	NaN	32.28	NaN
6	11.00	11.00	10.90	10.90	10.10	NaN	32.22	NaN
7	11.20	11.00	10.90	10.80	10.60	10.50	32.23	32.27
8	10.50	10.50	10.50	10.40	10.30	10.20	32.26	NaN
9	10.50	10.40	10.30	10.10	10.00	NaN	32.20	NaN
10	12.40	11.50	11.10	10.70	10.40	10.30	32.28	NaN
11	10.00	NaN	NaN	NaN	NaN	NaN	32.30	NaN
12	10.80	10.60	10.50	10.00	9.90	9.90	32.29	NaN
13	10.20	10.20	10.30	10.10	NaN	NaN	32.38	NaN
14	10.40	10.40	10.40	10.20	10.20	10.10	32.37	32.31
15	10.20	10.20	10.20	10.20	10.20	10.20	32.36	NaN
16	10.30	10.30	10.20	10.10	10.10	10.10	32.35	NaN
17	10.30	10.20	10.10	NaN	NaN	NaN	32.29	NaN
18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	10.00	NaN	NaN	NaN	NaN	NaN	32.33	NaN
20	10.00	10.00	10.00	10.00	10.00	9.90	32.37	NaN
21	9.80	9.80	9.80	9.80	9.70	9.50	32.37	32.39
22	9.50	9.70	9.70	9.80	9.70	9.60	32.33	NaN
23	9.30	9.30	9.30	9.30	9.30	9.20	32.41	NaN
24	9.30	9.30	9.30	9.30	9.30	9.30	32.33	NaN
25	9.30	9.30	9.30	9.30	9.30	9.30	32.34	NaN
26	9.50	9.30	9.20	9.20	9.20	9.10	32.36	NaN
27	9.50	9.50	9.50	9.50	9.50	9.40	31.27	NaN
28	9.50	9.40	9.40	9.40	9.40	9.40	32.31	NaN
29	9.50	9.40	9.40	9.50	9.50	9.50	32.26	NaN
30	9.50	9.50	9.50	9.40	9.40	9.40	32.36	NaN
