1	15.40	14.60	14.00	10.40	10.30	10.20	32.43	NaN
2	15.20	15.10	14.90	11.40	9.40	9.30	32.41	NaN
3	14.00	13.70	13.90	12.30	8.00	NaN	32.53	32.99
4	15.90	15.30	15.20	12.80	9.50	9.50	32.46	NaN
5	15.50	15.40	15.10	13.10	9.50	9.50	32.42	NaN
6	14.70	14.70	14.60	12.10	9.10	9.10	32.49	NaN
7	14.80	14.80	14.70	11.40	9.10	9.10	32.34	NaN
8	13.10	13.00	12.60	11.90	8.70	8.70	32.32	NaN
9	13.30	12.80	12.70	11.90	9.80	9.60	32.18	NaN
10	13.90	13.50	12.90	11.00	10.00	10.00	32.32	NaN
11	14.20	14.00	13.90	NaN	NaN	NaN	32.32	32.60
12	14.00	14.00	13.90	10.70	10.10	10.00	32.35	NaN
13	13.50	13.10	11.90	11.20	10.50	10.50	32.54	NaN
14	12.00	11.90	11.70	11.60	11.30	11.30	32.30	NaN
15	13.90	13.30	12.40	10.20	10.20	10.30	32.57	NaN
16	14.20	13.70	12.20	10.30	10.30	10.30	32.44	NaN
17	11.70	11.60	11.30	11.00	10.80	10.70	32.26	NaN
18	11.50	11.30	11.30	11.30	10.10	10.10	32.38	32.54
19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	11.50	11.50	11.40	11.40	9.60	9.60	32.36	NaN
22	11.40	11.40	11.40	11.40	9.90	9.90	32.29	NaN
23	12.10	11.70	11.50	11.40	10.50	10.40	32.27	NaN
24	11.80	11.50	11.50	11.40	10.70	10.30	31.94	32.41
25	11.70	NaN	NaN	NaN	NaN	NaN	32.23	NaN
26	11.70	NaN	NaN	NaN	NaN	NaN	32.25	NaN
27	11.70	11.70	11.50	11.00	10.80	10.80	32.42	NaN
28	11.90	11.80	11.70	10.90	10.70	10.70	32.38	NaN
29	12.00	11.90	11.80	10.90	10.70	10.60	32.34	NaN
30	11.00	11.00	11.00	11.00	10.30	10.20	32.39	NaN
31	11.50	11.40	11.20	11.00	9.90	9.50	32.59	NaN
