1	8.1	8.1	8.1	8.1	8.1	8.1	32.46	NaN
2	8.0	8.0	8.0	8.0	8.0	8.0	32.46	NaN
3	9.1	9.2	9.2	9.2	9.2	9.2	32.42	NaN
4	9.0	9.0	9.0	9.0	9.0	9.0	32.43	NaN
5	9.0	9.0	9.0	9.0	9.1	9.1	32.44	NaN
6	10.1	10.1	10.1	10.1	10.1	NaN	32.48	NaN
7	10.1	10.2	10.2	10.3	10.5	NaN	32.48	NaN
8	8.5	8.5	8.6	8.8	8.9	NaN	32.53	NaN
9	7.7	7.6	7.6	7.6	7.6	7.5	32.46	NaN
10	7.5	7.5	7.5	7.5	7.4	7.4	32.46	NaN
11	7.4	7.2	7.2	7.2	7.2	7.2	32.46	NaN
12	7.8	7.8	7.8	7.8	7.8	7.9	32.58	NaN
13	7.5	7.5	7.5	7.6	7.5	7.5	32.30	32.43
14	7.8	NaN	NaN	NaN	NaN	NaN	32.36	NaN
15	7.3	7.4	7.3	NaN	NaN	NaN	32.31	NaN
16	6.9	6.8	6.8	6.8	6.8	6.8	32.41	NaN
17	7.1	6.9	6.8	6.7	6.7	6.6	32.38	NaN
18	7.0	6.8	6.8	6.9	6.9	6.9	32.42	NaN
19	7.0	7.1	7.1	7.1	7.1	7.1	32.43	NaN
20	6.3	6.2	6.1	6.0	6.0	6.0	32.39	32.35
21	7.0	7.0	7.0	6.8	6.6	6.4	32.39	NaN
22	6.4	6.5	6.3	6.2	NaN	NaN	32.44	NaN
23	7.0	7.0	7.0	7.0	6.9	6.9	32.43	NaN
24	7.4	7.4	7.4	7.0	7.0	7.0	32.42	NaN
25	6.8	6.8	6.8	6.7	6.5	NaN	32.36	NaN
26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	5.6	NaN	NaN	NaN	NaN	NaN	32.53	NaN
28	4.7	4.7	4.7	4.6	4.4	4.4	32.43	NaN
29	6.6	6.5	6.5	6.5	6.5	6.5	32.48	NaN
30	7.2	7.1	7.1	7.0	7.0	6.8	32.44	NaN
31	7.0	7.0	6.7	5.9	5.9	5.9	32.45	NaN
